,Company,Memory_Structure_Categories,Gpu_Type,Gpu_Company,OpSys,Cpu_Company,Inches,CPU_Frequency_Numeric,Ram_Numeric,Size_Numeric,Weight_Numeric,Price_dollars
938,Dell,SSD,HD Graphics 620,Intel,Windows 10,Intel,14,2.5,8 MB,256MB,1.6,1239$
939,Dell,SSD,HD Graphics 620 ,Intel,Windows 10,Intel,14,2.5,8 MB,128MB,1.6,1231$
940,Dell,SSD,HD Graphics 620,Intel,Linux,Intel,14,2.8,8 MB,256MB,1.6,1209$
941,Acer,SSD,UHD Graphics 620,Intel,Windows 10,Intel,13.3,1.6,8 MB,256MB,1.6,1099$
942,Acer,SSD,UHD Graphics 620,Intel,Windows 10,Intel,14,1.8,8 MB,256MB,1.6,972$
943,Dell,HDD,HD Graphics 620,Intel,Windows 10,Intel,14,2.5,4 MB,500MB,1.6,963$
944,Dell,SSD,HD Graphics 620,Intel,Windows 10,Intel,14,2.5,8 MB,256MB,1.6,945$
945,Acer,SSD,HD Graphics 520,Intel,Windows 10,Intel,13.3,2.5,8 MB,256MB,1.6,868$
946,Acer,SSD,UHD Graphics 620,Intel,Windows 10,Intel,14,1.6,8 MB,256MB,1.6,847$
947,Dell,SSD,HD Graphics 520,Intel,Windows 10,Intel,14,2,4 MB,128MB,1.6,809$
948,Acer,SSD,HD Graphics 520,Intel,Windows 10,Intel,13.3,2.3,8 MB,256MB,1.6,758$
949,Acer,SSD,HD Graphics 520,Intel,Windows 10,Intel,13.3,2.3,4 MB,128MB,1.6,721$
950,Acer,Flash,HD Graphics 405,Intel,Windows 10,Intel,14,1.6,4 MB,128MB,1.6,384$
951,Acer,Flash,HD Graphics 500,Intel,Windows 10,Intel,14,1.1,4 MB,32MB,1.6,362$
952,Lenovo,SSD,HD Graphics 500,Intel,Windows 10,Intel,11.6,1.1,4 MB,128MB,1.59,608$
953,Lenovo,SSD,HD Graphics 620,Intel,Windows 10,Intel,14,2.7,8 MB,256MB,1.58,1628$
954,HP,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.5,8 MB,256MB,1.58,920$
955,HP,SSD,GeForce 940MX,Nvidia,Windows 10,Intel,14,2.5,6 MB,256MB,1.58,725$
956,Dell,SSD,HD Graphics 520,Intel,Windows 10,Intel,14,2.4,8 MB,256MB,1.56,1352$
957,Dell,SSD,UHD Graphics 620,Intel,Windows 10,Intel,15.6,1.8,8 MB,256MB,1.56,1154$
958,Acer,SSD,HD Graphics 620,Intel,Windows 10,Intel,14,2.5,8 MB,256MB,1.56,992$
959,Dell,HDD,UHD Graphics 620,Intel,Windows 10,Intel,13.3,1.6,8 MB,1000MB,1.55,725$
960,HP,SSD,HD Graphics 520,Intel,Windows 7,Intel,14,2.5,8 MB,256MB,1.54,2418$
961,HP,SSD,HD Graphics 520,Intel,Windows 10,Intel,14,2.5,8 MB,256MB,1.54,2076$
962,HP,SSD,HD Graphics 520,Intel,Windows 7,Intel,14,2.5,8 MB,512MB,1.54,2057$
963,HP,SSD,HD Graphics 520,Intel,Windows 10,Intel,14,2.5,8 MB,512MB,1.54,1615$
964,HP,SSD,HD Graphics 520,Intel,Windows 7,Intel,14,2.3,4 MB,256MB,1.54,1210$
965,HP,HDD,HD Graphics 520,Intel,Windows 7,Intel,14,2.3,4 MB,500MB,1.54,1134$
966,HP,HDD,HD Graphics 520,Intel,Windows 10,Intel,14,2.3,4 MB,500MB,1.54,1100$
967,Lenovo,SSD,GeForce 920M,Nvidia,Windows 10,Intel,15.6,2.7,6 MB,256MB,1.54,914$
968,Dell,SSD,HD Graphics 520,Intel,Windows 10,Intel,14,2.6,8 MB,256MB,1.5,2159$
969,Dell,SSD,HD Graphics 520,Intel,Windows 7,Intel,12.5,2.3,8 MB,256MB,1.5,1554$
970,Asus,Hybrid,GeForce MX150,Nvidia,Windows 10,Intel,15.6,1.8,16 MB,256MB,1.5,1388$
971,Toshiba,SSD,HD Graphics 520,Intel,Windows 10,Intel,13.3,2.3,8 MB,256MB,1.5,1331$
972,Dell,SSD,HD Graphics 520,Intel,Windows 7,Intel,12.5,2.3,4 MB,128MB,1.5,1284$
973,Dell,HDD,HD Graphics 520,Intel,Windows 7,Intel,12.5,2.3,4 MB,500MB,1.5,1249$
974,Lenovo,SSD,GeForce 940MX,Nvidia,Windows 10,Intel,14,2.5,8 MB,256MB,1.5,1209$
975,Toshiba,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.5,8 MB,256MB,1.5,1070$
976,Acer,SSD,UHD Graphics 620,Intel,Windows 10,Intel,13.3,1.6,8 MB,256MB,1.5,932$
977,Lenovo,SSD,Radeon R7 M460,AMD,No OS,Intel,14,2.7,8 MB,512MB,1.5,879$
978,Asus,HDD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.5,6 MB,1000MB,1.5,703$
979,Acer,SSD,HD Graphics 620,Intel,Windows 10,Intel,14,2.4,8 MB,128MB,1.5,681$
980,Lenovo,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.4,4 MB,128MB,1.5,604$
981,Asus,Flash,HD Graphics 500,Intel,Windows 10,Intel,11.6,1.1,4 MB,32MB,1.5,413$
982,Lenovo,Flash,HD Graphics 400,Intel,Chrome OS,Intel,14,1.6,4 MB,16MB,1.5,358$
983,Asus,Flash,HD Graphics 500,Intel,Windows 10,Intel,14,1.1,4 MB,32MB,1.5,328$
984,Asus,Flash,HD Graphics 500,Intel,Windows 10,Intel,14,1.1,4 MB,32MB,1.5,315$
985,Asus,Flash,HD Graphics 500,Intel,Windows 10,Intel,14,1.1,4 MB,32MB,1.5,306$
986,Lenovo,Flash,HD Graphics,Intel,Windows 10,Intel,14,1.6,2 MB,64MB,1.5,252$
987,Lenovo,Flash,HD Graphics,Intel,Windows 10,Intel,14,1.6,2 MB,64MB,1.5,252$
988,Lenovo,Flash,HD Graphics,Intel,Windows 10,Intel,14,1.6,2 MB,64MB,1.5,252$
989,HP,SSD,UHD Graphics 620,Intel,Windows 10,Intel,13.3,1.8,16 MB,512MB,1.49,1317$
990,HP,SSD,UHD Graphics 620,Intel,Windows 10,Intel,13.3,1.8,8 MB,512MB,1.49,1213$
991,HP,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.7,8 MB,256MB,1.49,1199$
992,HP,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.5,8 MB,256MB,1.49,1056$
993,HP,SSD,UHD Graphics 620,Intel,Windows 10,Intel,13.3,1.6,8 MB,512MB,1.49,1055$
994,HP,HDD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.4,4 MB,500MB,1.49,880$
995,HP,HDD,UHD Graphics 620,Intel,Windows 10,Intel,13.3,1.6,4 MB,500MB,1.49,829$
996,HP,SSD,UHD Graphics 620,Intel,Windows 10,Intel,13.3,1.6,4 MB,128MB,1.49,799$
997,HP,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.4,4 MB,128MB,1.49,791$
998,HP,HDD,UHD Graphics 620,Intel,Windows 10,Intel,13.3,1.6,4 MB,500MB,1.49,743$
999,HP,SSD,HD Graphics 620,Intel,Windows 10,Intel,14,2.7,8 MB,512MB,1.48,2298$
1000,HP,SSD,HD Graphics 520,Intel,Windows 10,Intel,13.3,2.6,8 MB,512MB,1.48,2245$
1001,HP,SSD,HD Graphics 520,Intel,Windows 10,Intel,13.3,2.6,8 MB,256MB,1.48,1979$
1002,HP,SSD,HD Graphics 620,Intel,Windows 10,Intel,14,2.8,8 MB,1000MB,1.48,1924$
1003,HP,SSD,HD Graphics 520,Intel,Windows 10,Intel,13.3,2.4,8 MB,256MB,1.48,1792$
1004,HP,SSD,HD Graphics 620,Intel,Windows 10,Intel,14,2.5,4 MB,256MB,1.48,1749$
1005,HP,SSD,HD Graphics 620,Intel,Windows 10,Intel,14,2.7,8 MB,256MB,1.48,1421$
1006,HP,SSD,HD Graphics 620,Intel,Windows 10,Intel,14,2.6,8 MB,256MB,1.48,1395$
1007,HP,SSD,HD Graphics 520,Intel,Windows 10,Intel,14,2.4,4 MB,256MB,1.48,1210$
1008,HP,SSD,HD Graphics 620,Intel,Windows 10,Intel,14,2.7,4 MB,256MB,1.48,1190$
1009,Toshiba,SSD,GeForce 930M,Nvidia,Windows 10,Intel,14,2.6,16 MB,512MB,1.47,1940$
1010,Toshiba,SSD,HD Graphics 520,Intel,Windows 10,Intel,14,2.6,8 MB,256MB,1.47,1898$
1011,Toshiba,SSD,HD Graphics 520,Intel,Windows 10,Intel,14,2.3,8 MB,256MB,1.47,1639$
1012,Toshiba,SSD,HD Graphics 520,Intel,Windows 10,Intel,14,2.3,4 MB,128MB,1.47,1216$
1013,Dell,HDD,HD Graphics 405,Intel,Windows 10,Intel,11.6,1.6,4 MB,500MB,1.47,527$
1014,Asus,SSD,HD Graphics 520,Intel,Windows 10,Intel,13.3,2.5,8 MB,256MB,1.45,1408$
1015,Asus,SSD,GeForce 940M,Nvidia,Windows 10,Intel,13.3,2.3,8 MB,512MB,1.45,1129$
1016,HP,SSD,HD Graphics 505,Intel,Windows 10,Intel,11.6,1.1,4 MB,256MB,1.45,853$
1017,Lenovo,Flash,HD Graphics 510,Intel,Chrome OS,Intel,13.3,1.6,4 MB,16MB,1.45,506$
1018,Mediacom,SSD,HD Graphics 500,Intel,Windows 10,Intel,14,1.1,4 MB,32MB,1.45,428$
1019,Acer,Flash,HD Graphics 510,Intel,Chrome OS,Intel,14,1.6,4 MB,32MB,1.45,413$
1020,Vero,Flash,HD Graphics 400,Intel,Windows 10,Intel,14,1.44,2 MB,32MB,1.45,232$
1021,Lenovo,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.5,8 MB,256MB,1.44,1056$
1022,Lenovo,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.5,8 MB,256MB,1.44,1044$
1023,Lenovo,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.5,4 MB,128MB,1.44,969$
1024,Lenovo,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.4,4 MB,180MB,1.44,809$
1025,Lenovo,Flash,HD Graphics 500,Intel,Windows 10,Intel,14,1.1,4 MB,32MB,1.44,321$
1026,HP,Flash,HD Graphics 400,Intel,Windows 10,Intel,14,1.6,2 MB,32MB,1.44,307$
1027,HP,Flash,HD Graphics 400,Intel,Windows 10,Intel,14,1.6,2 MB,32MB,1.44,274$
1028,Lenovo,Flash,HD Graphics 500,Intel,Windows 10,Intel,14,1.1,4 MB,64MB,1.44,274$
1029,HP,SSD,HD Graphics 400,Intel,Windows 10,Intel,14,1.6,4 MB,32MB,1.44,252$
1030,HP,SSD,HD Graphics 520,Intel,Windows 10,Intel,14,2.5,8 MB,256MB,1.43,2452$
1031,HP,SSD,HD Graphics 520,Intel,Windows 7,Intel,14,2.3,8 MB,256MB,1.43,1664$
1032,HP,SSD,HD Graphics 520,Intel,Windows 10,Intel,14,2.5,8 MB,256MB,1.43,1650$
1033,HP,SSD,HD Graphics 520,Intel,Windows 7,Intel,14,2.3,8 MB,256MB,1.43,1616$
1034,HP,SSD,HD Graphics 520,Intel,Windows 7,Intel,14,2.6,8 MB,256MB,1.43,1594$
1035,Lenovo,Flash,HD Graphics,Intel,Windows 10,Intel,14,1.6,4 MB,32MB,1.43,301$
1036,Lenovo,SSD,HD Graphics 620,Intel,Windows 10,Intel,14,2.7,16 MB,1000MB,1.42,3106$
1037,Lenovo,SSD,HD Graphics 620,Intel,Windows 10,Intel,14,2.7,8 MB,256MB,1.42,2849$
1038,Lenovo,SSD,HD Graphics 620,Intel,Windows 10,Intel,14,2.7,16 MB,512MB,1.42,2760$
1039,Lenovo,SSD,HD Graphics 620,Intel,Windows 10,Intel,14,2.5,8 MB,256MB,1.42,2563$
1040,Dell,SSD,UHD Graphics 620,Intel,Windows 10,Intel,13.3,1.6,8 MB,256MB,1.42,2026$
1041,HP,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.7,16 MB,256MB,1.42,1539$
1042,Lenovo,Flash,HD Graphics 400,Intel,Windows 10,Intel,14,1.6,2 MB,32MB,1.42,274$
1043,Dell,SSD,UHD Graphics 620,Intel,Windows 10,Intel,13.3,1.6,8 MB,256MB,1.41,1044$
1044,Lenovo,SSD,HD Graphics 520,Intel,Windows 7,Intel,14,2.6,12 MB,512MB,1.4,2529$
1045,Lenovo,SSD,UHD Graphics 620,Intel,Windows 10,Intel,13.9,1.8,16 MB,512MB,1.4,2309$
1046,Lenovo,SSD,HD Graphics 520,Intel,Windows 10,Intel,14,2.6,12 MB,256MB,1.4,2044$
1047,Lenovo,SSD,UHD Graphics 620,Intel,Windows 10,Intel,13.9,1.8,16 MB,512MB,1.4,2034$
1048,Lenovo,SSD,HD Graphics 520,Intel,Windows 10,Intel,14,2.6,12 MB,256MB,1.4,1840$
1049,Lenovo,SSD,UHD Graphics 620,Intel,Windows 10,Intel,13.9,1.6,8 MB,256MB,1.4,1759$
1050,Lenovo,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.7,16 MB,512MB,1.4,1649$
1051,Asus,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.5,8 MB,256MB,1.4,1265$
1052,Lenovo,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.7,8 MB,256MB,1.4,1111$
1053,Dell,SSD,Radeon 530,AMD,Windows 10,Intel,13.3,1.8,8 MB,256MB,1.4,1051$
1054,Lenovo,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.4,8 MB,256MB,1.4,1044$
1055,Asus,SSD,UHD Graphics 620,Intel,Windows 10,Intel,14,1.6,8 MB,256MB,1.4,1035$
1056,Dell,SSD,Radeon 530,AMD,Windows 10,Intel,13.3,1.8,8 MB,256MB,1.4,1025$
1057,Dell,SSD,Radeon 530,AMD,Windows 10,Intel,13.3,1.6,4 MB,256MB,1.4,900$
1058,HP,Flash,HD Graphics 500,Intel,Chrome OS,Intel,11.6,1.1,4 MB,32MB,1.4,677$
1059,HP,Flash,HD Graphics 500,Intel,Chrome OS,Intel,11.6,1.1,8 MB,64MB,1.4,545$
1060,Acer,Flash,HD Graphics 405,Intel,Windows 10,Intel,11.6,1.6,4 MB,128MB,1.4,534$
1061,Lenovo,SSD,HD Graphics 400,Intel,Windows 10,Intel,11.6,1.6,4 MB,128MB,1.4,523$
1062,Chuwi,Flash,HD Graphics 500,Intel,Windows 10,Intel,12.3,1.1,6 MB,64MB,1.4,494$
1063,Acer,SSD,HD Graphics 400,Intel,Windows 10,Intel,11.6,1.6,4 MB,128MB,1.4,479$
1064,Acer,Flash,HD Graphics,Intel,Windows 10,Intel,11.6,1.6,4 MB,32MB,1.4,296$
1065,Mediacom,HDD,HD Graphics 400,Intel,Windows 10,Intel,14,1.92,4 MB,32MB,1.4,292$
1066,Mediacom,SSD,HD Graphics,Intel,Windows 10,Intel,14,1.44,4 MB,32MB,1.4,274$
1067,Mediacom,Flash,HD Graphics,Intel,Windows 10,Intel,14,1.44,2 MB,32MB,1.4,263$
1068,HP,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.7,8 MB,256MB,1.39,1264$
1069,Dell,SSD,HD Graphics 615,Intel,Windows 10,Intel,11.6,1,4 MB,128MB,1.39,663$
1070,Lenovo,SSD,HD Graphics 620,Intel,Windows 10,Intel,14,2.7,16 MB,512MB,1.38,1924$
1071,Lenovo,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.9,2.7,8 MB,256MB,1.38,1484$
1072,HP,SSD,GeForce MX150,Nvidia,Windows 10,Intel,13.3,2.7,8 MB,256MB,1.38,1231$
1073,Lenovo,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.9,2.7,8 MB,256MB,1.38,1187$
1074,Apple,SSD,Iris Plus Graphics 650,Intel,macOS,Intel,13.3,3.1,8 MB,512MB,1.37,2244$
1075,Lenovo,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.7,8 MB,512MB,1.37,2228$
1076,Lenovo,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.7,8 MB,512MB,1.37,2167$
1077,Apple,SSD,Iris Graphics 550,Intel,macOS,Intel,13.3,2.9,8 MB,512MB,1.37,2155$
1078,Lenovo,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.7,8 MB,256MB,1.37,2145$
1079,Lenovo,SSD,UHD Graphics 620,Intel,Windows 10,Intel,13.9,1.8,8 MB,512MB,1.37,2034$
1080,Lenovo,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.5,8 MB,512MB,1.37,2008$
1081,Apple,SSD,Iris Plus Graphics 650,Intel,macOS,Intel,13.3,3.1,8 MB,256MB,1.37,1984$
1082,Lenovo,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.7,8 MB,256MB,1.37,1933$
1083,Apple,SSD,Iris Plus Graphics 640,Intel,macOS,Intel,13.3,2.3,8 MB,256MB,1.37,1670$
1084,Apple,SSD,Iris Graphics 540,Intel,macOS,Intel,13.3,2,8 MB,256MB,1.37,1561$
1085,Lenovo,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.5,8 MB,256MB,1.37,1539$
1086,Apple,SSD,Iris Plus Graphics 640,Intel,macOS,Intel,13.3,2.3,8 MB,128MB,1.37,1474$
1087,Lenovo,SSD,HD Graphics 520,Intel,Windows 10,Intel,14,2.6,16 MB,512MB,1.36,2749$
1088,Toshiba,SSD,HD Graphics 520,Intel,Windows 10,Intel,13.3,2.5,16 MB,512MB,1.36,2065$
1089,Lenovo,SSD,HD Graphics 620,Intel,Windows 10,Intel,12.5,2.7,16 MB,512MB,1.36,1978$
1090,Dell,SSD,HD Graphics 620,Intel,Windows 10,Intel,14,2.8,8 MB,256MB,1.36,1953$
1091,Lenovo,SSD,HD Graphics 620,Intel,Windows 10,Intel,12.5,2.6,8 MB,256MB,1.36,1936$
1092,HP,SSD,HD Graphics 620,Intel,Windows 10,Intel,14,2.7,8 MB,256MB,1.36,1925$
1093,Dell,SSD,HD Graphics,Intel,Windows 10,Intel,14,2.8,8 MB,512MB,1.36,1848$
1094,Lenovo,SSD,HD Graphics 620,Intel,Windows 10,Intel,12.5,2.7,8 MB,256MB,1.36,1815$
1095,Dell,SSD,HD Graphics 620,Intel,Windows 10,Intel,14,2.5,8 MB,256MB,1.36,1803$
1096,Lenovo,SSD,HD Graphics 520,Intel,Windows 10,Intel,14,2.3,8 MB,256MB,1.36,1801$
1097,Lenovo,SSD,HD Graphics 620,Intel,Windows 10,Intel,12.5,2.7,8 MB,256MB,1.36,1742$
1098,Dell,SSD,HD Graphics,Intel,Windows 10,Intel,12.5,2.5,8 MB,256MB,1.36,1619$
1099,Lenovo,SSD,HD Graphics 620,Intel,Windows 10,Intel,12.5,2.5,8 MB,256MB,1.36,1572$
1100,Dell,SSD,HD Graphics 620,Intel,Windows 10,Intel,14,2.6,8 MB,256MB,1.36,
1101,Apple,Flash,HD Graphics 6000,Intel,Mac OS X,Intel,13.3,1.6,8 MB,128MB,1.35,1209$
1102,Apple,Flash,HD Graphics 6000,Intel,Mac OS X,Intel,13.3,1.6,8 MB,256MB,1.35,1098$
1103,Acer,Flash,HD Graphics 400,Intel,Chrome OS,Intel,11.6,1.6,4 MB,32MB,1.35,391$
1104,Mediacom,Flash,HD Graphics,Intel,Windows 10,Intel,13.3,1.44,4 MB,32MB,1.35,281$
1105,Vero,Flash,HD Graphics 400,Intel,Windows 10,Intel,13.3,1.44,4 MB,32MB,1.35,216$
1106,Dell,SSD,HD Graphics 620,Intel,Windows 10,Intel,12.5,2.5,8 MB,256MB,1.34,1837$
1107,HP,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.7,8 MB,512MB,1.34,1455$
1108,HP,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.5,8 MB,256MB,1.34,1308$
1109,Apple,Flash,HD Graphics 6000,Intel,macOS,Intel,13.3,1.8,8 MB,256MB,1.34,1275$
1110,HP,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.7,8 MB,256MB,1.34,1260$
1111,Apple,Flash,HD Graphics 6000,Intel,macOS,Intel,13.3,1.8,8 MB,128MB,1.34,989$
1112,Lenovo,SSD,HD Graphics 620,Intel,Windows 10,Intel,14,2.7,24 MB,512MB,1.32,2620$
1113,Lenovo,SSD,HD Graphics 620,Intel,Windows 10,Intel,14,2.7,8 MB,256MB,1.32,2045$
1114,Lenovo,SSD,HD Graphics 620,Intel,Windows 10,Intel,14,2.5,8 MB,256MB,1.32,1979$
1115,Lenovo,SSD,HD Graphics 620,Intel,Windows 10,Intel,14,2.6,8 MB,256MB,1.32,1815$
1116,Lenovo,SSD,HD Graphics 620,Intel,Windows 10,Intel,14,2.5,8 MB,256MB,1.32,1649$
1117,HP,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.7,8 MB,256MB,1.32,1539$
1118,HP,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.5,4 MB,256MB,1.32,769$
1119,Samsung,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.7,8 MB,256MB,1.31,1759$
1120,HP,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.7,16 MB,512MB,1.3,2254$
1121,Lenovo,SSD,Iris Graphics 540,Intel,Windows 10,Intel,13.3,2.2,16 MB,1000MB,1.3,1979$
1122,Lenovo,SSD,HD Graphics 520,Intel,Windows 10,Intel,12.5,2.5,8 MB,256MB,1.3,1885$
1123,Lenovo,SSD,HD Graphics 520,Intel,Windows 10,Intel,12.5,2.5,16 MB,512MB,1.3,1815$
1124,Lenovo,SSD,HD Graphics 520,Intel,Windows 10,Intel,13.3,2.5,16 MB,512MB,1.3,1649$
1125,Lenovo,SSD,HD Graphics 520,Intel,Windows 10,Intel,13.3,2.5,16 MB,512MB,1.3,1649$
1126,Lenovo,SSD,HD Graphics 520,Intel,Windows 10,Intel,13.3,2.5,16 MB,512MB,1.3,1649$
1127,Asus,SSD,GeForce MX150,Nvidia,Windows 10,Intel,14,1.8,16 MB,512MB,1.3,1645$
1128,Dell,SSD,HD Graphics 520,Intel,Windows 10,Intel,13.3,2.5,8 MB,256MB,1.3,1395$
1129,Lenovo,SSD,HD Graphics 540,Intel,Windows 10,Intel,13.3,1.8,8 MB,256MB,1.3,1319$
1130,Asus,SSD,GeForce 940MX,Nvidia,Windows 10,Intel,14,2.7,8 MB,256MB,1.3,1312$
1131,Lenovo,SSD,HD Graphics 520,Intel,Windows 10,Intel,12.5,2.3,8 MB,180MB,1.3,1209$
1132,Lenovo,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.5,8 MB,256MB,1.3,1137$
1133,Xiaomi,SSD,GeForce MX150,Nvidia,No OS,Intel,13.3,2.5,8 MB,256MB,1.3,1100$
1134,Asus,SSD,HD Graphics 620,Intel,Windows 10,Intel,14,2.4,4 MB,128MB,1.3,560$
1135,Vero,Flash,HD Graphics 500,Intel,Windows 10,Intel,14,1.1,4 MB,32MB,1.3,286$
1136,Acer,SSD,HD Graphics,Intel,Chrome OS,Intel,11.6,1.5,2 MB,32MB,1.3,191$
1137,HP,SSD,UHD Graphics 620,Intel,Windows 10,Intel,13.3,1.8,16 MB,1000MB,1.29,2694$
1138,Dell,SSD,Iris Plus Graphics 640,Intel,Windows 10,Intel,13.3,2.5,16 MB,512MB,1.29,2464$
1139,HP,SSD,UHD Graphics 620,Intel,Windows 10,Intel,13.3,1.8,8 MB,512MB,1.29,2199$
1140,Razer,SSD,HD Graphics 620,Intel,Windows 10,Intel,12.5,2.5,16 MB,512MB,1.29,1979$
1141,Dell,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.5,8 MB,256MB,1.29,1786$
1142,Dell,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.5,8 MB,256MB,1.29,1649$
1143,HP,SSD,UHD Graphics 620,Intel,Windows 10,Intel,13.3,1.6,8 MB,256MB,1.29,1649$
1144,Dell,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.7,8 MB,256MB,1.29,1625$
1145,Dell,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.7,8 MB,256MB,1.29,1604$
1146,Dell,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.5,8 MB,128MB,1.29,989$
1147,HP,Flash,HD Graphics 515,Intel,Chrome OS,Intel,13.3,1.5,4 MB,32MB,1.29,677$
1148,HP,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.8,8 MB,256MB,1.28,2815$
1149,HP,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.5,8 MB,256MB,1.28,2505$
1150,HP,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.8,16 MB,256MB,1.28,2173$
1151,HP,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.5,4 MB,256MB,1.28,1979$
1152,HP,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.5,4 MB,256MB,1.28,1870$
1153,Xiaomi,SSD,GeForce 940MX,Nvidia,Windows 10,Intel,13.3,2.3,8 MB,256MB,1.28,1029$
1154,Lenovo,SSD,HD Graphics 520,Intel,Windows 10,Intel,14,2.5,8 MB,256MB,1.27,2573$
1155,Asus,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.5,8 MB,256MB,1.27,1021$
1156,HP,SSD,HD Graphics 520,Intel,Windows 7,Intel,12.5,2.5,8 MB,256MB,1.26,2527$
1157,HP,SSD,HD Graphics 520,Intel,Windows 7,Intel,12.5,2.4,8 MB,256MB,1.26,2085$
1158,Dell,SSD,HD Graphics 520,Intel,Windows 7,Intel,12.5,2.4,8 MB,256MB,1.26,1885$
1159,HP,SSD,HD Graphics 520,Intel,Windows 10,Intel,12.5,2.3,8 MB,256MB,1.26,1836$
1160,HP,HDD,HD Graphics 520,Intel,Windows 10,Intel,12.5,2.3,4 MB,500MB,1.26,1737$
1161,HP,SSD,HD Graphics 620,Intel,Windows 10,Intel,12.5,2.5,4 MB,256MB,1.26,1715$
1162,HP,HDD,HD Graphics 620,Intel,Windows 10,Intel,12.5,2.5,4 MB,500MB,1.26,1693$
1163,HP,SSD,HD Graphics 620,Intel,Windows 10,Intel,12.5,2.7,8 MB,512MB,1.26,1631$
1164,HP,SSD,UHD Graphics 620,Intel,Windows 10,Intel,13.3,1.6,8 MB,256MB,1.26,1539$
1165,HP,SSD,HD Graphics 620,Intel,Windows 10,Intel,12.5,2.6,8 MB,256MB,1.26,1528$
1166,HP,SSD,HD Graphics 520,Intel,Windows 10,Intel,12.5,2.5,8 MB,256MB,1.26,1484$
1167,HP,SSD,HD Graphics 620,Intel,Windows 10,Intel,12.5,2.7,8 MB,256MB,1.26,1469$
1168,HP,SSD,HD Graphics 520,Intel,Windows 10,Intel,12.5,2.3,4 MB,256MB,1.26,1368$
1169,HP,SSD,HD Graphics 520,Intel,Windows 7,Intel,12.5,2.3,8 MB,256MB,1.26,1319$
1170,Dell,Flash,HD Graphics 400,Intel,Chrome OS,Intel,11.6,1.6,4 MB,16MB,1.26,325$
1171,Microsoft,SSD,Iris Plus Graphics 640,Intel,Windows 10 S,Intel,13.5,2.8,8 MB,256MB,1.252,2055$
1172,Microsoft,SSD,HD Graphics 620,Intel,Windows 10 S,Intel,13.5,2.5,8 MB,256MB,1.252,1474$
1173,Microsoft,SSD,HD Graphics 620,Intel,Windows 10 S,Intel,13.5,2.5,4 MB,128MB,1.252,1198$
1174,Microsoft,SSD,HD Graphics 615,Intel,Windows 10 S,Intel,13.5,2.2,4 MB,128MB,1.252,1088$
1175,Microsoft,SSD,Iris Plus Graphics 640,Intel,Windows 10 S,Intel,13.5,2.5,16 MB,512MB,1.25,2848$
